,Title,Description,Short_description,Category,CategoryID
79,Semenya believes she could go the distance after Gold Coast double,"GOLD COAST, Australia (Reuters) - Caster Semenya leaves the Commonwealth Games convinced she can replicate the middle distance double she achieved on the Gold Coast at next year's world championships and the Tokyo Olympics, and maybe even extend her repertoire further beyond that.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=2ZMuCHFHjIQ:Z-20d91P7WA:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=2ZMuCHFHjIQ:Z-20d91P7WA:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=2ZMuCHFHjIQ:Z-20d91P7WA:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/sportsNews?a=2ZMuCHFHjIQ:Z-20d91P7WA:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/sportsNews?i=2ZMuCHFHjIQ:Z-20d91P7WA:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/sportsNews/~4/2ZMuCHFHjIQ"" height=""1"" width=""1"" alt=""""/>","Caster Semenya leaves the Commonwealth Games convinced she can replicate the middle distance double she achieved on the Gold Coast at next year's world championships and the Tokyo Olympics, and maybe even extend her repertoire further beyond that.",sportsNews,1
80,"EpiPen shortages seen in Canada, UK but U.S. supply intact","NEW YORK (Reuters) - Mylan N.V.'s  emergency allergy antidote EpiPen is in short supply in Canada and Britain, but remains available in the United States, the treatment's manufacturer said on Friday.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=jwujcDTc3SA:KOVZgJ2gyLs:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=jwujcDTc3SA:KOVZgJ2gyLs:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=jwujcDTc3SA:KOVZgJ2gyLs:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=jwujcDTc3SA:KOVZgJ2gyLs:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=jwujcDTc3SA:KOVZgJ2gyLs:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/healthNews/~4/jwujcDTc3SA"" height=""1"" width=""1"" alt=""""/>","Mylan N.V.'s  emergency allergy antidote EpiPen is in short supply in Canada and Britain, but remains available in the United States, the treatment's manufacturer said on Friday.",healthNews,3
81,Mylan seeks deal for German Merck's consumer products unit: sources,"FRANKFURT/NEW YORK (Reuters) - Generic drug maker Mylan NV is in advanced discussions to acquire Merck KGaA's consumer health business after other bidders failed to meet the German company's price expectations, people familiar with the matter said.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=Dx6JjHmvOBM:n0iXpfV9jC4:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=Dx6JjHmvOBM:n0iXpfV9jC4:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=Dx6JjHmvOBM:n0iXpfV9jC4:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=Dx6JjHmvOBM:n0iXpfV9jC4:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=Dx6JjHmvOBM:n0iXpfV9jC4:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/healthNews/~4/Dx6JjHmvOBM"" height=""1"" width=""1"" alt=""""/>","Generic drug maker Mylan NV is in advanced discussions to acquire Merck KGaA's consumer health business after other bidders failed to meet the German company's price expectations, people familiar with the matter said.",healthNews,3
82,Trump to lift legal threat to states that permit marijuana use,"WASHINGTON (Reuters) - President Donald Trump will lift his administration's plans for a possible crackdown on states that have legalized marijuana after talks with a Colorado senator, the White House said on Friday, an action that undercuts U.S. Attorney General Jeff Sessions.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=HVdyjWo-2B4:gV7zFmOoG6k:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=HVdyjWo-2B4:gV7zFmOoG6k:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=HVdyjWo-2B4:gV7zFmOoG6k:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=HVdyjWo-2B4:gV7zFmOoG6k:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=HVdyjWo-2B4:gV7zFmOoG6k:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/healthNews/~4/HVdyjWo-2B4"" height=""1"" width=""1"" alt=""""/>","President Donald Trump will lift his administration's plans for a possible crackdown on states that have legalized marijuana after talks with a Colorado senator, the White House said on Friday, an action that undercuts U.S. Attorney General Jeff Sessions.",healthNews,3
83,Enforcement of Kentucky abortion law suspended pending ruling,"(Reuters) - Kentucky state officials have agreed to hold off enforcing a new law that bans a common abortion procedure from the 11th week of pregnancy until a federal judge rules on a request by a civil liberties group challenging it, according to court papers.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=1j1O-LiglCc:dH48wZ-JevI:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=1j1O-LiglCc:dH48wZ-JevI:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=1j1O-LiglCc:dH48wZ-JevI:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=1j1O-LiglCc:dH48wZ-JevI:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=1j1O-LiglCc:dH48wZ-JevI:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/healthNews/~4/1j1O-LiglCc"" height=""1"" width=""1"" alt=""""/>","Kentucky state officials have agreed to hold off enforcing a new law that bans a common abortion procedure from the 11th week of pregnancy until a federal judge rules on a request by a civil liberties group challenging it, according to court papers.",healthNews,3
84,Insect farms gear up to feed soaring global protein demand,"LANGLEY, British Columbia (Reuters) - Layers of squirming black soldier fly larvae fill large aluminum bins stacked 10-high in a warehouse outside of Vancouver. They are feeding on stale bread, rotting mangoes, overripe cantaloupe and squishy zucchini.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=fVFEha5RoVk:neXOTiGmTv0:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=fVFEha5RoVk:neXOTiGmTv0:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=fVFEha5RoVk:neXOTiGmTv0:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=fVFEha5RoVk:neXOTiGmTv0:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=fVFEha5RoVk:neXOTiGmTv0:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/healthNews/~4/fVFEha5RoVk"" height=""1"" width=""1"" alt=""""/>","Layers of squirming black soldier fly larvae fill large aluminum bins stacked 10-high in a warehouse outside of Vancouver. They are feeding on stale bread, rotting mangoes, overripe cantaloupe and squishy zucchini.",healthNews,3
85,U.S. appeals court strikes down Maryland drug price-gouging law,"(Reuters) - A federal appeals court on Friday declared unconstitutional a 2017 Maryland law that lets the state attorney general sue generic drugmakers who sharply raise prices on medications.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=uXFxDToUFuQ:eftQR-_Kxg8:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=uXFxDToUFuQ:eftQR-_Kxg8:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=uXFxDToUFuQ:eftQR-_Kxg8:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=uXFxDToUFuQ:eftQR-_Kxg8:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=uXFxDToUFuQ:eftQR-_Kxg8:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/healthNews/~4/uXFxDToUFuQ"" height=""1"" width=""1"" alt=""""/>",A federal appeals court on Friday declared unconstitutional a 2017 Maryland law that lets the state attorney general sue generic drugmakers who sharply raise prices on medications.,healthNews,3
86,CVS Health appoints Marc-David Munk as CMO of MinuteClinic,"(Reuters) - CVS Health on Friday named Marc-David Munk as the new chief medical officer of MinuteClinic, the drugstore chain's retail medical clinic unit and as associate chief medical officer of the company.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=BUvSSYPZYXw:ZvwNYDHuOLg:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=BUvSSYPZYXw:ZvwNYDHuOLg:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=BUvSSYPZYXw:ZvwNYDHuOLg:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=BUvSSYPZYXw:ZvwNYDHuOLg:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=BUvSSYPZYXw:ZvwNYDHuOLg:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/healthNews/~4/BUvSSYPZYXw"" height=""1"" width=""1"" alt=""""/>","CVS Health on Friday named Marc-David Munk as the new chief medical officer of MinuteClinic, the drugstore chain's retail medical clinic unit and as associate chief medical officer of the company.",healthNews,3
87,ManorCare wins court approval to exit bankruptcy under landlord,"(Reuters) - No. 2 U.S. nursing home chain HCR ManorCare Inc won court approval on Friday for a plan to exit a $7.1 billion Chapter 11 bankruptcy by transferring ownership to its landlord, Quality Care Properties Inc .<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=-SC0pOi5r3c:VMAXUeSz1h4:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=-SC0pOi5r3c:VMAXUeSz1h4:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=-SC0pOi5r3c:VMAXUeSz1h4:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=-SC0pOi5r3c:VMAXUeSz1h4:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=-SC0pOi5r3c:VMAXUeSz1h4:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/healthNews/~4/-SC0pOi5r3c"" height=""1"" width=""1"" alt=""""/>","No. 2 U.S. nursing home chain HCR ManorCare Inc won court approval on Friday for a plan to exit a $7.1 billion Chapter 11 bankruptcy by transferring ownership to its landlord, Quality Care Properties Inc .",healthNews,3
88,Religious faith linked to suicidal behavior in LGBQ adults,"(Reuters Health) - Although religiosity is generally tied to reduced suicide risk, the opposite may be true for some young lesbian, gay and questioning adults, researchers say.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=MMFbKlp9VjU:NkieT5hdL7E:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=MMFbKlp9VjU:NkieT5hdL7E:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=MMFbKlp9VjU:NkieT5hdL7E:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=MMFbKlp9VjU:NkieT5hdL7E:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=MMFbKlp9VjU:NkieT5hdL7E:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/healthNews/~4/MMFbKlp9VjU"" height=""1"" width=""1"" alt=""""/>","Although religiosity is generally tied to reduced suicide risk, the opposite may be true for some young lesbian, gay and questioning adults, researchers say.",healthNews,3
89,Patients more satisfied when doctors treat fewer people,"(Reuters Health) - Doctors who see fewer patients may get better online reviews than physicians who have higher-volume practices, a study of U.S. urologists suggests.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=n5bPNm_JrKs:pagpjIVit6I:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=n5bPNm_JrKs:pagpjIVit6I:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=n5bPNm_JrKs:pagpjIVit6I:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/healthNews?a=n5bPNm_JrKs:pagpjIVit6I:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/healthNews?i=n5bPNm_JrKs:pagpjIVit6I:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/healthNews/~4/n5bPNm_JrKs"" height=""1"" width=""1"" alt=""""/>","Doctors who see fewer patients may get better online reviews than physicians who have higher-volume practices, a study of U.S. urologists suggests.",healthNews,3
90,Trump's personal lawyer attacked by U.S. prosecutor over privacy claim,"NEW YORK (Reuters) - A U.S. prosecutor on Friday attacked a claim by President Donald Trump's longtime personal lawyer Michael Cohen that many of the materials seized this week in FBI raids on Cohen's office and home as part of a criminal investigation should remain private.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=dlaITiwYtJQ:scNDEgG4vv0:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=dlaITiwYtJQ:scNDEgG4vv0:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?i=dlaITiwYtJQ:scNDEgG4vv0:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=dlaITiwYtJQ:scNDEgG4vv0:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?i=dlaITiwYtJQ:scNDEgG4vv0:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/Reuters/PoliticsNews/~4/dlaITiwYtJQ"" height=""1"" width=""1"" alt=""""/>",A U.S. prosecutor on Friday attacked a claim by President Donald Trump's longtime personal lawyer Michael Cohen that many of the materials seized this week in FBI raids on Cohen's office and home as part of a criminal investigation should remain private.,politicsNews,4
91,"Trump, called an unethical liar in book, blasts ex-FBI chief as 'slime ball'","WASHINGTON/NEW YORK (Reuters) - President Donald Trump attacked James Comey as a ""weak and untruthful slime ball"" on Friday after the fired former FBI director castigated him as an unethical liar and likened him to a mob moss in a searing new memoir.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=2qm974nWj2Y:MR6M979Hd7Q:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=2qm974nWj2Y:MR6M979Hd7Q:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?i=2qm974nWj2Y:MR6M979Hd7Q:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=2qm974nWj2Y:MR6M979Hd7Q:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?i=2qm974nWj2Y:MR6M979Hd7Q:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/Reuters/PoliticsNews/~4/2qm974nWj2Y"" height=""1"" width=""1"" alt=""""/>","President Donald Trump attacked James Comey as a ""weak and untruthful slime ball"" on Friday after the fired former FBI director castigated him as an unethical liar and likened him to a mob moss in a searing new memoir.",politicsNews,4
92,Trump says U.S. will only rejoin Pacific trade pact if terms are improved,"WASHINGTON/TOKYO (Reuters) - U.S. President Donald Trump said the United States would only join the Trans Pacific Partnership, a multinational trade deal his administration walked away from last year, if it offered ""substantially better"" terms than those provided under previous negotiations.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=0C0r9bzDKEc:Spna4Fkez2g:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=0C0r9bzDKEc:Spna4Fkez2g:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?i=0C0r9bzDKEc:Spna4Fkez2g:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=0C0r9bzDKEc:Spna4Fkez2g:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?i=0C0r9bzDKEc:Spna4Fkez2g:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/Reuters/PoliticsNews/~4/0C0r9bzDKEc"" height=""1"" width=""1"" alt=""""/>","U.S. President Donald Trump said the United States would only join the Trans Pacific Partnership, a multinational trade deal his administration walked away from last year, if it offered ""substantially better"" terms than those provided under previous negotiations.",politicsNews,4
93,"With Russia on his mind, Trump looks for tougher approach on Syria: sources","WASHINGTON (Reuters) - President Donald Trump is pressing for a more aggressive U.S. strike against Syria than military chiefs have recommended as he adopts a tougher stance against Russian President Vladimir Putin, whose support for Syria’s government has allowed it to crush opposition forces, U.S. officials said.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=KZyDjhwbQoI:orgN_RFmv_Y:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=KZyDjhwbQoI:orgN_RFmv_Y:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?i=KZyDjhwbQoI:orgN_RFmv_Y:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=KZyDjhwbQoI:orgN_RFmv_Y:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?i=KZyDjhwbQoI:orgN_RFmv_Y:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/Reuters/PoliticsNews/~4/KZyDjhwbQoI"" height=""1"" width=""1"" alt=""""/>","President Donald Trump is pressing for a more aggressive U.S. strike against Syria than military chiefs have recommended as he adopts a tougher stance against Russian President Vladimir Putin, whose support for Syria’s government has allowed it to crush opposition forces, U.S. officials said.",politicsNews,4
94,Republican-led House panel orders interviews with Pruitt aides at EPA,"WASHINGTON (Reuters) - A Republican-led House of Representatives committee wrote to  Environmental Protection Agency Administrator Scott Pruitt on Friday to demand interviews with five top aides, including his security chief.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=pWdsN37a9hM:97__8_SSLos:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=pWdsN37a9hM:97__8_SSLos:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?i=pWdsN37a9hM:97__8_SSLos:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=pWdsN37a9hM:97__8_SSLos:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?i=pWdsN37a9hM:97__8_SSLos:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/Reuters/PoliticsNews/~4/pWdsN37a9hM"" height=""1"" width=""1"" alt=""""/>","A Republican-led House of Representatives committee wrote to  Environmental Protection Agency Administrator Scott Pruitt on Friday to demand interviews with five top aides, including his security chief.",politicsNews,4
95,Trump to lift legal threat to states that permit marijuana use,"WASHINGTON (Reuters) - President Donald Trump will lift his administration's plans for a possible crackdown on states that have legalized marijuana after talks with a Colorado senator, the White House said on Friday, an action that undercuts U.S. Attorney General Jeff Sessions.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=1RvqyoNE0Ek:gV7zFmOoG6k:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=1RvqyoNE0Ek:gV7zFmOoG6k:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?i=1RvqyoNE0Ek:gV7zFmOoG6k:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=1RvqyoNE0Ek:gV7zFmOoG6k:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?i=1RvqyoNE0Ek:gV7zFmOoG6k:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/Reuters/PoliticsNews/~4/1RvqyoNE0Ek"" height=""1"" width=""1"" alt=""""/>","President Donald Trump will lift his administration's plans for a possible crackdown on states that have legalized marijuana after talks with a Colorado senator, the White House said on Friday, an action that undercuts U.S. Attorney General Jeff Sessions.",politicsNews,4
96,Ex-FBI deputy director faulted by Justice Department on media disclosure,"WASHINGTON (Reuters) - The U.S. Department of Justice's inspector general released a report on Friday concluding that former FBI Deputy Director Andrew McCabe misled investigators about a decision to break with the agency's standard policy and inform a journalist about a probe into the Clinton Foundation in 2016.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=9CfHB88VUIU:ga7ZMu7Rm48:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=9CfHB88VUIU:ga7ZMu7Rm48:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?i=9CfHB88VUIU:ga7ZMu7Rm48:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=9CfHB88VUIU:ga7ZMu7Rm48:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?i=9CfHB88VUIU:ga7ZMu7Rm48:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/Reuters/PoliticsNews/~4/9CfHB88VUIU"" height=""1"" width=""1"" alt=""""/>",The U.S. Department of Justice's inspector general released a report on Friday concluding that former FBI Deputy Director Andrew McCabe misled investigators about a decision to break with the agency's standard policy and inform a journalist about a probe into the Clinton Foundation in 2016.,politicsNews,4
97,Trump lawyer arranged $1.6 million payoff to Playboy Playmate for Republican fundraiser: source,"WASHINGTON (Reuters) - U.S. President Donald Trump's personal lawyer arranged for a $1.6 million payment to a Playboy Playmate to keep secret her sexual relationship with Republican fundraiser and Trump ally Elliott Broidy, during which she became pregnant, a person familiar with the matter said on Friday.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=7c8aUgiASxg:MuIqJ3Tcce4:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=7c8aUgiASxg:MuIqJ3Tcce4:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?i=7c8aUgiASxg:MuIqJ3Tcce4:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/Reuters/PoliticsNews?a=7c8aUgiASxg:MuIqJ3Tcce4:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/Reuters/PoliticsNews?i=7c8aUgiASxg:MuIqJ3Tcce4:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/Reuters/PoliticsNews/~4/7c8aUgiASxg"" height=""1"" width=""1"" alt=""""/>","U.S. President Donald Trump's personal lawyer arranged for a $1.6 million payment to a Playboy Playmate to keep secret her sexual relationship with Republican fundraiser and Trump ally Elliott Broidy, during which she became pregnant, a person familiar with the matter said on Friday.",politicsNews,4
